b00,b01,b02,b03,b04,b05,b06,b07,b10,b11,b12,b13,b14,b15,b16,b17,b20,b21,b22,b23,b24,b25,b26,b27,hand_me,hand_enemy,board_me,board_enemy,solution
0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,3,3,127
2,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,6,4,456
2,0,1,0,1,0,0,0,2,1,0,0,2,0,1,1,1,1,2,0,2,2,1,1,0,0,9,6,103
2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,3,131
0,0,0,1,2,0,2,2,2,0,1,2,1,1,2,1,0,0,1,0,2,1,2,1,0,0,8,8,359
0,0,1,0,2,0,1,1,1,2,1,0,1,1,2,2,2,2,0,2,0,1,0,2,0,0,8,8,414
2,2,2,0,1,1,0,1,0,2,1,0,1,2,1,0,2,0,0,2,2,2,0,0,0,0,6,9,377
2,1,0,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,4,5,55
0,0,2,0,1,0,1,0,0,0,1,2,1,0,0,2,1,0,1,2,0,0,0,0,0,0,6,4,472
0,0,1,0,1,2,2,0,2,0,1,1,2,0,0,2,2,0,2,1,0,1,0,0,0,0,6,7,168
0,2,0,2,1,0,1,1,0,0,1,2,0,2,1,2,0,2,0,2,0,1,1,1,0,0,8,7,432
1,0,0,2,2,0,2,0,0,0,1,0,1,2,0,0,2,1,0,0,2,0,1,0,0,0,5,6,151
1,1,0,1,2,2,1,1,2,2,2,2,1,0,1,0,1,2,0,0,2,0,0,0,0,0,8,8,95
1,1,0,1,2,2,0,2,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,5,86
1,2,0,0,0,1,0,0,1,1,2,0,1,0,0,0,1,2,0,1,2,1,0,1,0,0,9,4,167
0,0,0,2,1,2,0,2,1,2,1,2,2,0,0,0,0,2,2,0,0,0,0,2,0,0,3,9,444
0,0,0,1,0,0,0,0,0,2,2,2,1,0,1,0,0,0,2,0,0,0,2,1,4,4,4,5,20
0,2,1,2,2,1,0,1,0,0,0,1,2,0,1,1,2,0,2,0,2,2,2,0,0,0,6,9,431
2,2,1,1,2,0,1,0,2,1,1,2,0,1,2,0,2,1,1,2,0,0,0,1,0,0,9,8,408
2,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,4,3,359
0,2,1,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,559
0,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0,3,5,255
1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,2,1,0,2,0,0,0,0,3,4,430
0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,1,1,1,0,0,2,0,2,0,0,0,5,4,520
0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,1,2,0,0,0,0,0,3,4,336
0,2,0,0,0,1,0,0,0,0,1,1,1,2,1,2,2,2,0,1,0,1,2,1,0,0,8,6,168
1,1,1,1,2,1,0,0,0,0,1,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,6,5,30
0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,0,0,0,1,0,0,1,0,0,0,0,4,3,360
0,1,0,0,0,0,0,2,0,2,1,0,2,0,0,1,0,2,1,2,2,0,0,1,0,0,5,6,55
0,1,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,3,4,56
0,0,1,1,2,1,0,0,0,1,2,1,2,1,2,0,2,0,1,2,1,2,1,0,0,0,9,7,575
0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,4,4,335
0,0,0,2,0,2,0,0,0,0,2,0,2,0,1,0,0,1,2,1,2,0,0,0,4,3,3,6,9
0,0,0,0,0,0,2,2,0,1,0,0,2,2,2,0,1,0,0,2,1,2,0,0,0,0,3,7,322
0,1,0,0,2,0,2,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,432
0,0,1,1,0,0,0,0,0,0,1,2,2,0,0,2,2,2,1,1,0,0,2,0,0,0,5,6,216
1,1,1,2,2,0,2,1,2,0,1,2,1,1,0,0,1,0,2,2,0,0,2,0,0,0,8,8,72
0,1,0,1,2,0,0,1,0,2,1,0,1,2,2,0,1,0,1,2,1,1,2,2,0,0,9,7,48
2,1,0,1,0,0,2,1,0,0,2,2,1,0,0,1,1,2,1,0,2,2,0,0,0,0,7,7,216
0,2,1,0,1,0,2,2,2,2,2,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,8,7,119
0,2,0,0,1,2,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,4,3,95
0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,2,0,0,2,1,0,0,2,0,0,0,5,4,472
1,2,0,0,0,0,0,2,0,0,0,2,1,1,0,2,0,0,0,1,0,0,0,1,0,0,5,4,119
2,1,0,0,1,1,2,1,0,0,0,2,0,0,0,0,0,2,1,0,0,2,2,2,0,0,5,7,239
2,2,2,0,1,0,0,0,0,1,2,0,0,2,0,1,0,1,0,0,0,0,2,0,0,0,4,6,503
1,0,1,1,1,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,5,232
2,0,2,2,0,0,1,2,2,0,2,0,0,0,2,1,0,2,2,0,1,0,1,0,0,0,4,9,312
0,1,0,2,0,0,2,2,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,5,4,55
2,1,2,0,1,0,0,0,0,2,2,1,0,0,0,0,1,0,1,0,0,2,2,0,3,2,5,6,3
2,0,1,0,1,0,0,0,2,0,2,1,2,0,0,0,1,2,0,1,0,2,1,0,0,0,6,6,72
0,2,0,2,2,0,1,1,1,0,2,2,0,1,2,2,2,2,0,0,0,0,0,1,0,0,5,9,456
0,2,0,0,0,0,1,0,0,2,0,0,1,0,2,0,1,2,0,2,0,0,2,1,0,0,4,6,408
2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2,0,0,0,4,4,5,3,3
0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,2,0,0,0,1,0,0,2,2,5,5,4,4,206
1,0,0,0,0,0,1,0,0,1,1,0,1,2,0,1,0,0,2,2,0,1,0,2,0,0,7,4,414
1,1,2,0,0,0,0,2,2,1,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,0,9,4,575
0,0,0,0,2,1,0,0,2,0,0,0,1,2,0,0,1,2,0,2,0,0,0,2,0,0,3,6,259
1,0,2,0,1,1,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,2,0,0,9,3,377
2,2,0,2,1,0,0,0,2,1,2,0,0,2,0,0,2,0,2,0,1,2,0,0,0,0,3,9,305
0,0,1,2,1,1,0,0,1,1,1,1,0,1,0,0,0,0,2,1,2,0,2,0,0,0,9,4,72
0,1,0,2,1,0,0,0,0,2,1,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,5,57
1,0,0,1,1,2,1,2,1,2,0,1,2,2,1,1,2,2,0,2,1,0,0,0,0,0,9,8,568
0,0,0,0,0,1,0,0,0,1,1,1,1,2,2,0,0,0,0,0,2,0,2,2,3,2,5,5,13
0,2,2,0,2,1,1,1,1,0,1,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,6,6,456
0,2,0,2,2,2,2,0,0,1,1,1,0,0,0,1,2,0,0,0,0,1,2,0,0,0,5,7,185
1,2,1,0,1,1,0,2,2,0,0,2,0,0,1,0,0,0,2,2,1,0,1,0,0,0,7,6,143
0,2,0,0,0,1,2,1,0,1,1,1,0,0,2,0,1,0,0,2,0,0,2,0,1,1,6,5,9
1,2,0,1,0,2,1,1,0,0,1,2,0,0,0,0,1,0,1,2,0,2,0,2,0,0,7,6,216
2,0,0,1,2,0,0,0,0,1,1,2,0,2,0,1,1,1,1,0,1,2,0,0,0,0,8,5,520
2,2,1,0,1,0,0,0,0,1,1,0,2,0,2,0,1,2,0,1,0,2,1,2,2,1,7,7,572
0,0,0,2,0,2,2,0,1,0,2,0,0,0,0,2,0,1,2,0,1,2,2,1,0,0,4,8,311
0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,0,1,2,0,1,0,0,1,0,0,0,4,5,336
0,2,1,0,0,2,0,2,0,2,0,0,2,0,1,2,2,2,0,0,0,0,0,1,0,0,3,8,98
0,1,0,0,1,0,0,1,2,0,0,2,1,0,1,1,1,0,0,2,0,0,0,2,0,0,7,4,240
1,1,2,2,2,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,528
2,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,49
0,0,0,0,0,0,0,2,2,1,0,2,0,2,0,0,1,2,0,2,1,2,1,0,0,0,4,7,199
0,0,1,0,0,0,2,0,0,0,2,0,0,2,0,0,2,2,1,1,1,0,2,0,0,0,4,6,71
0,2,0,0,2,0,1,2,2,0,1,0,1,2,2,1,2,0,0,0,1,0,2,0,0,0,5,8,312
0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,2,2,2,0,2,0,4,3,4,5,21
2,1,0,0,1,1,0,2,0,2,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,6,4,264
0,2,2,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,4,5,335
2,1,1,0,0,0,2,0,2,0,2,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,9,4,328
2,1,0,0,2,0,0,1,0,2,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,5,4,568
0,0,0,0,1,0,2,2,2,1,1,2,1,2,0,0,0,0,2,0,0,0,0,0,4,3,4,6,22
2,0,0,0,1,2,0,0,1,2,1,1,1,1,1,0,0,2,1,0,0,2,0,0,0,0,8,5,95
0,0,0,0,0,2,0,0,2,2,2,2,1,2,0,1,1,1,2,1,1,0,2,1,1,0,7,8,8
1,0,2,0,0,0,2,0,0,2,2,1,0,1,0,0,1,1,0,0,0,2,0,0,4,4,5,5,19
2,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,7,3,335
2,0,0,2,0,1,0,0,0,2,0,2,0,1,0,0,2,0,0,0,1,1,1,1,0,0,6,5,295
1,1,1,0,0,0,2,1,1,1,2,1,0,2,0,0,0,0,0,2,2,1,1,2,0,0,9,6,55
1,0,0,2,1,0,2,1,0,2,2,0,1,2,1,0,2,0,1,1,1,0,2,0,0,0,8,7,24
1,0,1,1,0,0,0,0,1,0,1,0,2,2,1,0,1,0,1,0,0,2,0,2,0,0,8,4,216
0,2,0,0,1,0,0,0,1,0,0,0,0,2,1,0,1,1,0,2,0,2,0,0,0,0,5,4,503
1,2,0,0,2,0,0,2,1,2,2,0,1,1,1,1,0,0,0,1,2,0,1,0,0,0,8,6,96
0,0,2,0,1,0,0,1,1,2,2,1,2,1,2,0,1,2,0,1,1,0,1,0,0,0,9,6,528
2,2,1,1,2,2,0,0,0,0,2,2,1,0,0,0,1,0,0,0,2,2,0,0,0,0,4,8,520
0,0,0,0,0,0,2,2,1,0,2,1,2,0,0,2,2,0,0,0,0,2,1,0,0,0,3,7,158
0,0,1,0,2,2,2,0,0,0,2,0,2,0,1,2,0,0,0,1,0,2,0,1,0,0,4,7,120
0,2,0,1,1,1,2,2,0,0,1,0,1,0,0,0,0,0,1,1,0,2,2,0,0,0,7,5,264
0,0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,3,455
0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,5,3,520
2,0,0,0,0,0,0,0,2,2,0,2,0,2,0,1,0,2,1,1,1,0,1,0,0,0,5,6,551
1,1,2,0,2,0,2,1,2,1,0,0,0,2,2,0,1,0,0,1,0,1,1,2,0,0,8,7,199
0,0,0,1,1,1,0,0,0,0,1,0,2,2,1,0,0,0,1,0,2,2,0,0,3,3,6,4,2
0,1,0,2,1,0,1,0,0,2,2,2,0,1,2,0,0,0,0,2,2,0,0,1,0,0,5,7,408
0,1,0,2,0,0,0,1,2,1,2,0,1,2,2,0,2,0,2,2,0,1,1,1,0,0,7,8,47
0,2,1,2,1,1,2,1,2,1,2,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,7,6,19
0,0,0,2,2,0,0,0,0,0,1,0,0,2,1,0,0,0,2,2,1,0,0,2,0,0,3,6,102
0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,2,0,0,2,0,0,0,2,0,0,3,4,558
1,2,0,0,1,0,0,0,1,1,2,2,2,1,2,0,2,0,0,1,0,1,0,0,0,0,7,6,240
1,0,0,0,2,1,2,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,8,4,335
2,0,1,0,0,0,1,1,1,2,2,1,1,1,0,2,0,1,2,0,0,1,2,2,0,0,9,7,424
2,2,1,0,0,0,0,0,2,1,2,2,0,2,1,1,2,0,1,2,1,1,2,0,0,0,7,9,96
0,0,1,0,2,1,0,0,1,2,0,1,1,1,0,2,0,1,2,2,1,2,0,1,0,0,9,6,280
0,0,0,1,0,2,0,0,1,2,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,3,5,226
0,2,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,4,4,575
0,0,0,2,1,0,0,0,2,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,4,572
0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,2,0,2,1,0,1,0,0,0,6,3,143
1,0,2,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,1,3,2,5,3,3
0,2,1,0,0,0,0,1,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,527
0,2,0,2,1,2,2,1,1,0,2,0,1,1,2,0,0,1,2,0,0,0,0,0,1,1,6,7,21
0,0,0,2,2,2,0,1,0,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,5,5,569
0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,3,3,549
0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,1,1,2,0,0,4,3,5,3,23
0,2,0,0,0,0,1,2,1,0,0,2,1,0,0,1,1,1,0,2,0,0,1,2,2,2,7,5,9
1,2,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,4,6,311
0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,1,6,6,3,3,7
0,1,0,1,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,216
0,1,0,2,2,0,0,1,0,0,1,2,1,0,1,2,1,2,0,2,0,0,0,2,0,0,6,7,431
1,2,0,2,2,2,0,1,0,1,0,2,0,0,0,0,0,2,1,1,1,1,0,1,0,0,8,6,199
2,0,0,0,2,0,1,1,1,2,1,2,0,0,0,1,1,2,1,2,0,2,0,0,1,1,7,7,230
1,2,0,1,2,0,0,1,0,1,2,2,0,2,0,0,1,0,0,2,1,1,2,1,0,0,8,7,119
1,0,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,0,1,0,0,5,4,3,5,60
0,0,0,1,2,1,0,0,1,0,1,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,5,4,455
2,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,6,3,311
2,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,3,3,234
0,2,2,0,1,2,0,0,0,2,0,0,0,2,1,0,2,0,2,1,2,1,1,1,0,0,6,8,247
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,2,2,0,2,0,0,2,2,5,3,12
2,2,1,0,1,2,2,0,2,1,1,1,1,1,0,0,0,0,2,1,0,0,1,0,0,0,9,6,144
1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,2,0,0,0,4,3,30
1,1,0,2,0,0,2,0,2,0,2,2,0,0,2,0,0,1,0,1,0,0,1,0,0,0,5,6,30
0,1,2,1,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,2,1,0,2,0,0,7,4,568
0,0,0,0,0,0,2,0,2,0,1,2,1,2,0,2,1,0,2,0,0,2,2,0,0,0,3,8,474
0,1,1,1,2,0,0,1,0,2,2,2,0,0,1,2,0,0,0,0,0,1,0,1,1,1,7,5,160
0,2,0,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,0,2,0,0,0,4,5,359
0,0,2,0,1,1,0,0,2,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,8,3,377
0,2,0,2,1,0,2,2,2,0,1,1,1,1,1,0,0,0,0,2,0,1,1,0,0,0,8,6,96
1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,2,0,2,0,1,0,2,0,0,5,4,4,5,16
2,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,2,2,0,0,1,1,1,1,0,0,8,4,119
2,2,1,0,1,2,2,1,0,0,0,0,0,2,2,2,1,0,1,0,2,0,2,1,0,0,6,9,520
2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,3,4,121
1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,4,3,312
0,0,0,1,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,3,5,214
0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,1,0,0,0,1,1,2,0,0,0,3,4,521
1,0,0,1,2,1,1,0,0,2,0,0,0,0,1,2,0,1,1,1,1,0,0,2,0,0,9,4,343
0,2,2,0,0,0,0,1,2,2,2,2,1,0,1,0,0,1,0,1,0,0,0,1,2,2,6,6,279
0,0,0,0,0,2,0,2,2,1,1,0,0,0,0,0,0,0,2,1,0,1,1,2,0,0,5,5,185
2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,3,4,347
0,1,2,0,2,0,0,2,0,1,0,0,2,2,1,0,1,2,0,0,2,1,1,1,0,0,7,7,47
0,0,0,0,1,2,2,0,2,0,0,2,0,1,0,2,0,0,2,1,0,0,2,0,0,0,3,7,339
0,2,1,0,1,0,0,0,0,0,1,2,2,1,0,0,0,0,2,1,2,0,2,1,3,3,6,6,111
0,1,2,0,0,0,0,0,0,0,2,0,1,1,1,2,0,2,0,0,1,0,1,2,0,0,6,5,287
1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,3,163
0,1,0,0,0,0,2,0,2,0,0,1,2,0,0,2,2,2,0,1,0,0,2,1,3,2,4,7,17
1,0,0,2,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,3,247
0,0,1,1,2,0,2,0,0,0,2,2,0,0,1,0,0,0,2,0,0,2,2,1,0,0,4,7,71
0,1,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,2,0,5,5,4,4,22
0,0,0,0,2,0,2,0,2,1,1,1,2,2,1,1,0,1,0,0,0,0,0,0,2,2,6,5,17
0,2,0,2,2,0,1,1,1,0,2,2,2,1,2,2,2,0,0,0,0,1,0,1,0,0,6,9,168
0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,0,2,1,2,0,0,3,4,499
0,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,3,47
1,2,1,0,0,0,2,0,0,2,2,2,0,0,1,1,1,1,1,2,0,2,0,1,0,0,8,7,103
0,2,1,0,2,1,0,0,0,0,2,1,0,2,1,2,0,2,0,0,0,0,0,2,0,0,4,7,569
2,1,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,0,2,0,2,1,1,1,3,3,6,5,13
0,0,0,2,0,1,0,0,0,2,0,2,0,0,2,1,2,0,1,2,0,1,1,0,0,0,5,6,360
1,0,0,0,2,0,1,0,0,0,1,0,2,2,0,1,0,0,0,1,1,2,1,0,0,0,7,4,30
0,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,5,4,424
0,1,0,2,1,2,0,1,0,0,1,0,0,1,0,2,0,0,2,1,2,0,0,0,0,0,6,5,47
0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,6,6,3,3,22
2,0,0,1,2,0,0,0,0,2,0,1,2,0,0,2,1,1,0,2,0,2,0,0,0,0,4,7,222
2,1,2,0,1,0,2,1,0,1,2,1,0,0,0,2,0,2,1,1,1,2,1,0,0,0,9,7,343
1,2,2,0,1,0,2,0,0,1,1,1,0,0,0,0,0,2,2,0,0,2,2,0,0,0,5,7,377
0,0,2,2,1,1,2,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,7,4,191
0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,1,1,2,5,5,3,4,21
1,1,2,2,1,1,2,0,0,1,2,0,0,2,0,2,1,2,1,0,0,1,2,0,0,0,8,8,247
0,0,0,2,1,0,0,0,0,0,1,1,2,1,0,0,0,1,2,1,0,2,0,0,0,0,6,4,247
0,1,0,1,1,2,2,0,1,2,2,2,2,2,0,2,0,0,0,0,0,1,0,0,2,1,5,8,433
0,0,0,0,0,2,2,1,0,0,2,0,0,0,0,2,2,2,2,0,2,1,0,1,0,0,3,8,420
1,0,2,0,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,1,2,1,0,2,0,0,5,6,431
0,0,0,1,0,0,0,2,0,0,1,2,1,1,1,2,2,0,0,1,0,0,0,0,0,0,6,4,96
1,0,2,0,0,2,2,0,1,1,1,1,0,2,1,0,2,0,1,0,1,2,0,1,0,0,9,6,359
0,0,0,2,1,0,0,2,0,0,2,0,0,0,0,1,1,2,2,0,0,0,0,0,5,4,3,5,13
1,0,0,0,0,2,0,0,0,1,2,1,2,1,2,2,2,2,0,0,0,0,2,0,0,0,4,8,569
1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,4,3,30
0,0,0,0,1,1,0,2,1,0,1,0,1,0,0,0,0,1,0,2,1,2,0,2,0,0,7,4,472
2,2,1,1,1,2,2,0,0,2,1,0,0,1,0,0,2,0,1,1,2,2,1,0,0,0,8,8,143
0,0,0,0,2,1,1,1,1,0,2,2,2,2,2,0,0,0,1,1,1,1,0,1,0,0,9,6,328
0,1,1,0,2,1,2,0,2,1,1,1,0,2,0,0,0,0,2,2,1,0,0,0,0,0,7,6,185
0,0,0,2,0,0,0,1,1,1,2,2,0,0,0,2,1,0,2,1,0,0,0,1,2,1,6,5,9
0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,2,2,1,1,0,0,0,0,0,3,4,343
2,0,0,1,0,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,2,1,1,1,1,5,8,517
0,0,0,0,1,0,2,2,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,4,387
2,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,223
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,8,7,1,2,2
1,0,2,1,1,2,0,2,0,2,2,2,0,0,0,0,0,0,1,2,0,0,1,1,2,2,6,7,171
0,0,1,1,0,0,1,0,0,2,2,0,2,2,2,0,0,0,1,0,0,0,0,2,4,3,4,6,23
0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,2,2,2,2,0,2,1,1,1,0,0,6,7,414
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,0,6,6,3,3,15
2,1,0,2,1,1,0,2,0,1,2,2,2,1,1,0,2,0,2,1,2,1,0,0,0,0,8,9,96
0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,2,0,1,0,0,0,0,4,3,527
0,1,2,1,2,2,2,0,0,0,0,0,2,0,1,0,0,0,1,0,1,1,1,1,0,0,8,5,151
1,0,0,0,2,0,0,0,0,2,2,2,1,1,0,0,0,0,0,2,2,1,2,0,0,0,4,7,24
0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,1,0,1,0,1,0,2,0,0,0,0,4,4,247
0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,0,0,0,5,3,431
2,0,1,1,2,0,0,0,0,1,1,2,1,1,0,0,0,2,1,2,0,0,1,1,0,0,9,5,191
1,0,0,2,1,1,2,0,1,2,1,0,2,1,1,1,0,0,0,0,1,0,0,2,0,0,9,5,312
0,2,0,0,0,0,1,1,2,2,1,0,2,2,1,2,2,0,0,2,1,1,1,1,0,0,8,8,383
1,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,5,4,3,4,15
0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,1,1,2,0,0,5,3,72
1,2,2,0,1,0,0,0,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,5,4,288
2,1,2,1,2,2,2,0,0,1,1,1,0,0,0,1,0,0,2,0,0,2,0,1,0,0,7,7,120
0,0,2,0,0,0,0,0,1,2,0,0,1,0,2,0,0,2,0,2,0,0,2,1,0,0,3,6,481
0,1,2,0,0,2,1,2,0,1,1,1,0,0,1,2,2,2,0,0,0,2,1,2,1,0,7,8,14
0,0,0,2,1,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,3,3,462
1,0,0,0,1,0,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,414
2,0,1,0,0,1,0,0,1,2,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,7,4,72
1,2,0,0,2,0,0,0,0,1,2,1,2,2,0,0,2,0,0,2,0,1,2,0,0,0,4,8,575
0,1,0,1,0,1,2,0,1,2,1,0,0,0,2,0,0,0,1,0,0,2,2,2,0,0,6,6,455
0,2,0,1,0,1,0,0,1,0,0,0,2,1,2,2,2,0,0,0,1,0,0,0,0,0,5,5,263
0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,3,3,547
0,0,2,2,1,0,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,9,4,120
2,1,0,0,2,0,0,0,1,0,2,0,2,2,1,1,0,1,0,0,2,0,2,0,0,0,5,7,504
0,2,0,0,1,1,0,0,0,0,1,2,2,0,1,0,2,0,0,0,0,0,2,0,0,0,4,5,377
0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,2,1,0,1,2,2,0,2,0,0,0,3,7,115
0,0,2,2,1,0,0,2,1,1,2,0,1,2,0,2,0,2,2,2,1,1,1,0,1,0,7,9,137
0,2,0,2,2,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,3,5,273
1,1,0,1,1,2,2,1,0,1,2,2,0,0,0,2,0,0,2,0,0,1,2,0,1,0,7,7,21
1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4,3,263
